EIN,type.org,two.digit,broad.category,letter,letter1,letter2,s.further,us.state,city.type
430983817,S,02,2,B,B0,B02,B20,TRUE,Metropolitan
200265693,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
431948011,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
431677739,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
430764111,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
430746185,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
431257889,S,02,5,L,L0,L02,L50,TRUE,Metropolitan
431528548,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
431744746,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
431864732,R,60,5,N,N6,N60,NA,TRUE,Metropolitan
311617841,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
431379801,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
431166906,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
760605535,R,21,8,X,X2,X21,NA,TRUE,Metropolitan
431192510,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
436000404,S,19,8,X,X0,X19,X20,TRUE,Metropolitan
431143899,R,80,4,F,F8,F80,NA,TRUE,Metropolitan
430790330,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
430837257,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
430633449,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
431395863,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
431577510,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
430839302,R,20,7,S,S2,S20,NA,TRUE,Rural
431297209,R,50,5,N,N5,N50,NA,TRUE,Rural
431348373,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
300107007,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
440545271,R,41,11,B,B4,B41,NA,TRUE,Rural
431441406,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
431791656,R,42,4,E,E4,E42,NA,TRUE,Metropolitan
436023126,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
430714167,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
431813849,S,12,2,B,B0,B12,NA,TRUE,Metropolitan
431848056,R,42,4,E,E4,E42,NA,TRUE,Metropolitan
430733936,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
431306778,R,42,3,C,C4,C42,NA,TRUE,Metropolitan
430652636,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
431833528,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
431750172,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
260059867,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
237433924,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
430652652,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
810818111,R,40,7,S,S4,S40,NA,TRUE,Metropolitan
161671788,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
430652630,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
430817642,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
430653605,R,22,5,P,P2,P22,NA,TRUE,Metropolitan
431723570,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
431799627,R,40,5,I,I4,I40,NA,TRUE,Metropolitan
431873629,S,03,2,B,B0,B03,B90,TRUE,Metropolitan
431829149,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
431797873,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
431807059,R,28,7,R,R2,R28,NA,TRUE,Metropolitan
800471494,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
431118974,R,25,5,L,L2,L25,NA,TRUE,Metropolitan
900656137,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
430653261,R,21,5,O,O2,O21,NA,TRUE,Metropolitan
431099929,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
201718533,S,12,6,Q,Q0,Q12,NA,TRUE,Metropolitan
620967197,R,80,2,B,B8,B80,NA,TRUE,Metropolitan
431202816,R,90,1,A,A9,A90,NA,TRUE,Metropolitan
204768985,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
237102928,S,11,7,S,S0,S11,NA,TRUE,Metropolitan
430652666,R,42,4,E,E4,E42,NA,TRUE,Metropolitan
430653512,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
431853499,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
430893706,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
461205201,S,11,9,Y,Y0,Y11,Y50,TRUE,Metropolitan
430652684,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
431213751,R,45,5,P,P4,P45,NA,TRUE,Metropolitan
431492878,R,30,5,K,K3,K30,NA,TRUE,Metropolitan
264049289,S,11,5,M,M0,M11,NA,TRUE,Metropolitan
237112449,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
311569553,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
810384618,R,22,12,E,E2,E22,NA,TRUE,NA
810224734,R,22,12,E,E2,E22,NA,TRUE,NA
810366158,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
810303335,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
810542869,R,84,5,P,P8,P84,NA,TRUE,Metropolitan
810233495,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
810347441,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
391978220,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
810438469,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
816003526,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
810297418,R,20,5,P,P2,P20,NA,TRUE,Rural
810440518,S,11,4,E,E0,E11,E70,TRUE,Rural
201847487,R,32,4,E,E3,E32,NA,TRUE,Rural
810413320,R,69,1,A,A6,A69,NA,TRUE,NA
562579734,R,32,5,N,N3,N32,NA,TRUE,NA
810383437,R,33,5,P,P3,P33,NA,TRUE,NA
810538434,R,28,2,B,B2,B28,NA,TRUE,NA
810247706,R,21,8,X,X2,X21,NA,TRUE,NA
810526541,S,11,4,E,E0,E11,NA,TRUE,NA
810232121,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
208837637,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
816001649,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
810405940,S,11,2,B,B0,B11,B70,TRUE,Metropolitan
911632134,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
363501185,R,72,5,I,I7,I72,NA,TRUE,Metropolitan
810363189,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
841383214,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
810520589,R,32,3,C,C3,C32,NA,TRUE,Metropolitan
810478307,R,61,1,A,A6,A61,NA,TRUE,Metropolitan
810541893,R,30,3,C,C3,C30,NA,TRUE,Metropolitan
270037218,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
810350886,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
510376237,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
237375919,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
810524709,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
810420650,R,41,11,B,B4,B41,NA,TRUE,Rural
363464641,R,99,7,T,T9,T99,NA,TRUE,Rural
810539096,S,11,4,E,E0,E11,E70,TRUE,Rural
810345779,R,81,5,P,P8,P81,NA,TRUE,Rural
810378823,R,42,11,B,B4,B42,NA,TRUE,Rural
810221486,R,22,12,E,E2,E22,NA,TRUE,Rural
810304870,R,80,7,S,S8,S80,NA,TRUE,Metropolitan
810411562,R,82,5,L,L8,L82,NA,TRUE,Metropolitan
810415668,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
810352330,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
237138696,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
810445339,R,60,7,R,R6,R60,NA,TRUE,Metropolitan
510198932,R,34,3,C,C3,C34,NA,TRUE,Metropolitan
810412530,R,30,3,C,C3,C30,NA,TRUE,Metropolitan
810450150,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
810370219,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
237131678,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
810391131,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
810296458,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
810397037,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
810541491,R,99,5,P,P9,P99,NA,TRUE,Metropolitan
753103575,R,61,7,W,W6,W61,NA,TRUE,Metropolitan
810506868,R,34,3,C,C3,C34,NA,TRUE,Metropolitan
810402506,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
810269223,R,21,12,E,E2,E21,NA,TRUE,Rural
810362989,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
810369020,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
810472959,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
521786332,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
810425934,R,92,4,E,E9,E92,NA,TRUE,Metropolitan
810334506,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
870483446,R,99,3,C,C9,C99,NA,TRUE,Metropolitan
237056976,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
810307814,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
510167061,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
810414143,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
810510580,R,20,5,K,K2,K20,NA,TRUE,Metropolitan
810287854,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
810421243,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
810449101,R,30,3,C,C3,C30,NA,TRUE,Rural
810494064,R,20,5,J,J2,J20,NA,TRUE,Rural
810299560,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
810432169,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
810233504,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
651202190,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
810231785,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
810286525,R,22,12,E,E2,E22,NA,TRUE,Rural
810392231,R,22,12,E,E2,E22,NA,TRUE,Rural
810350430,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
810366245,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
810262019,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
810419905,S,12,5,P,P0,P12,NA,TRUE,Metropolitan
363343886,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
810500554,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
200954365,R,51,5,I,I5,I51,NA,TRUE,Metropolitan
810422077,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
810235407,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
810411290,R,50,3,D,D5,D50,NA,TRUE,Metropolitan
810359499,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
810300497,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
810300207,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
810415271,R,80,7,S,S8,S80,NA,TRUE,Metropolitan
810347025,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
810406157,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
470804412,R,32,7,S,S3,S32,NA,TRUE,Rural
470553823,R,99,7,W,W9,W99,NA,TRUE,Rural
311543695,R,30,7,T,T3,T30,NA,TRUE,Rural
208072234,R,20,12,E,E2,E20,NA,TRUE,Rural
470379399,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
470486026,R,91,4,E,E9,E91,NA,TRUE,Rural
420738980,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
470493447,R,99,2,B,B9,B99,NA,TRUE,Rural
470399856,R,61,1,A,A6,A61,NA,TRUE,Metropolitan
273520778,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
470642708,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
470384319,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
470447496,R,22,7,T,T2,T22,NA,TRUE,Metropolitan
363649217,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
364261067,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
470483506,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
204417891,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
204417645,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470560469,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
481297244,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470727974,R,94,4,G,G9,G94,NA,TRUE,Metropolitan
421626679,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470666229,R,43,7,S,S4,S43,NA,TRUE,Metropolitan
470828015,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
273483415,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470665946,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
476039304,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
470785487,R,82,7,S,S8,S82,NA,TRUE,Metropolitan
470767984,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
470775707,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
470653927,R,90,1,A,A9,A90,NA,TRUE,Metropolitan
476105603,S,11,4,E,E0,E11,E20,TRUE,Metropolitan
205765691,S,03,5,L,L0,L03,L50,TRUE,Metropolitan
202997161,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
273205476,S,01,5,P,P0,P01,P80,TRUE,Metropolitan
261710013,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470376529,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
261710184,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470762798,S,12,2,B,B0,B12,NA,TRUE,Metropolitan
470259720,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
470828012,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470727973,R,60,4,E,E6,E60,NA,TRUE,Metropolitan
263064869,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
363528940,R,50,7,S,S5,S50,NA,TRUE,Metropolitan
470376612,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
205765731,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470550903,R,80,4,G,G8,G80,NA,TRUE,Metropolitan
237300162,R,42,4,E,E4,E42,NA,TRUE,Metropolitan
263499345,R,24,5,M,M2,M24,NA,TRUE,Metropolitan
206892034,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
261710259,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470376586,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
208809060,S,05,7,S,S0,S05,NA,TRUE,Metropolitan
260808357,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
470835035,S,11,1,A,A0,A11,A51,TRUE,Metropolitan
215731401,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
470709560,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
237087658,R,64,5,N,N6,N64,NA,TRUE,Metropolitan
470793980,R,81,5,L,L8,L81,NA,TRUE,Metropolitan
264555206,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
470597541,R,65,4,E,E6,E65,NA,TRUE,Metropolitan
470813703,S,12,1,A,A0,A12,A26,TRUE,Metropolitan
204841856,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
300206686,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
471523974,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
911785457,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
470834161,R,50,7,S,S5,S50,NA,TRUE,Metropolitan
470376605,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
452274312,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
237208431,R,20,4,F,F2,F20,NA,TRUE,Metropolitan
476024984,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
470522836,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
470761023,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
476032570,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
391901298,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
470619982,S,11,2,B,B0,B11,B25,TRUE,Metropolitan
470716006,R,99,8,X,X9,X99,NA,TRUE,Rural
470463911,R,22,12,E,E2,E22,NA,TRUE,Rural
470492640,R,20,5,P,P2,P20,NA,TRUE,Rural
470468078,R,22,12,E,E2,E22,NA,TRUE,Rural
470398819,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
470379836,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
470378985,R,41,5,O,O4,O41,NA,TRUE,Metropolitan
470708499,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
470736003,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
470646445,S,19,5,P,P0,P19,NA,TRUE,Metropolitan
470376524,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
470723178,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
237159940,R,22,7,T,T2,T22,NA,TRUE,Metropolitan
470378980,R,84,2,B,B8,B84,NA,TRUE,Metropolitan
470789985,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
470405319,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
470714576,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
476000332,R,82,1,A,A8,A82,NA,TRUE,Metropolitan
470379839,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
476022615,R,84,8,X,X8,X84,NA,TRUE,Metropolitan
470822878,S,03,4,F,F0,F03,F80,TRUE,Metropolitan
237359778,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
470632613,R,32,5,P,P3,P32,NA,TRUE,Metropolitan
470716636,R,52,1,A,A5,A52,NA,TRUE,Metropolitan
470798048,S,03,5,L,L0,L03,L20,TRUE,Metropolitan
470376584,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
363430278,R,80,5,L,L8,L80,NA,TRUE,Metropolitan
470770954,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
470603366,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
470800906,R,99,7,S,S9,S99,NA,TRUE,Metropolitan
363853746,R,6A,5,N,N6,N6A,NA,TRUE,Metropolitan
470840990,R,30,5,O,O3,O30,NA,TRUE,Metropolitan
470794732,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
470685407,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
470812726,R,72,5,I,I7,I72,NA,TRUE,Metropolitan
470439599,R,24,12,E,E2,E24,NA,TRUE,Metropolitan
470662290,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
911772474,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
470833378,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
470807617,R,27,5,P,P2,P27,NA,TRUE,Rural
470533373,R,22,12,E,E2,E22,NA,TRUE,Rural
470377991,R,43,11,B,B4,B43,NA,TRUE,Rural
476026109,S,03,3,C,C0,C03,NA,TRUE,Metropolitan
470775766,S,19,2,B,B0,B19,NA,TRUE,Metropolitan
260494124,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
470619646,R,57,1,A,A5,A57,NA,TRUE,Metropolitan
470538957,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
470545622,R,30,7,S,S3,S30,NA,TRUE,Metropolitan
470439999,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
470391515,R,21,8,X,X2,X21,NA,TRUE,Metropolitan
470819116,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
476032870,R,82,2,B,B8,B82,NA,TRUE,Rural
470379039,R,22,12,E,E2,E22,NA,TRUE,Rural
943119458,R,60,4,F,F6,F60,NA,TRUE,Metropolitan
710931708,S,12,3,C,C0,C12,C30,TRUE,Metropolitan
432074467,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
880268803,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
880060273,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
462711511,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
880108496,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
510136847,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
800350583,R,84,4,G,G8,G84,NA,TRUE,Metropolitan
463098169,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
943192750,R,88,5,P,P8,P88,NA,TRUE,Metropolitan
840681412,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
880253276,R,85,5,P,P8,P85,NA,TRUE,Metropolitan
942965164,S,11,5,O,O0,O11,O20,TRUE,Metropolitan
201861496,R,54,4,F,F5,F54,NA,TRUE,Metropolitan
880220078,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
880306804,S,11,4,H,H0,H11,H98,TRUE,Metropolitan
880348811,R,52,5,N,N5,N52,NA,TRUE,Metropolitan
452466057,R,21,4,F,F2,F21,NA,TRUE,Metropolitan
943108570,R,80,7,S,S8,S80,NA,TRUE,Metropolitan
886003567,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
880098500,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
880071328,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
262603806,R,80,4,G,G8,G80,NA,TRUE,Metropolitan
880256389,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
204388240,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
200714837,R,30,3,C,C3,C30,NA,TRUE,Metropolitan
880292094,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
880323877,R,81,5,L,L8,L81,NA,TRUE,Metropolitan
880383932,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
942411883,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
886006970,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
880501398,R,40,7,U,U4,U40,NA,TRUE,Metropolitan
461249252,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
880276314,R,30,7,V,V3,V30,NA,TRUE,Metropolitan
880405927,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
870447025,R,24,1,A,A2,A24,NA,TRUE,Metropolitan
880256932,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
880463462,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
880266600,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
880115760,S,02,5,N,N0,N02,N40,TRUE,Metropolitan
880293149,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
880201840,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
942924979,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
886005362,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
943089070,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
464884633,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
942985554,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
562509441,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
880387740,R,21,4,F,F2,F21,NA,TRUE,Metropolitan
880060580,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
880185319,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
880230538,R,69,5,N,N6,N69,NA,TRUE,Metropolitan
362486896,S,03,5,I,I0,I03,I21,TRUE,Metropolitan
942860375,R,90,7,T,T9,T90,NA,TRUE,Metropolitan
886005167,R,53,5,O,O5,O53,NA,TRUE,Metropolitan
942838340,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
942863819,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
880054210,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
943199117,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
943164032,R,40,7,T,T4,T40,NA,TRUE,Metropolitan
880336974,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
202110940,R,62,5,P,P6,P62,NA,TRUE,Rural
222570407,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
223035216,S,11,4,E,E0,E11,NA,TRUE,NA
200999212,R,84,5,P,P8,P84,NA,TRUE,NA
222593431,R,86,4,E,E8,E86,NA,TRUE,Rural
261303951,R,33,6,Q,Q3,Q33,NA,TRUE,Rural
223159643,R,20,5,L,L2,L20,NA,TRUE,Rural
237394706,R,25,1,A,A2,A25,NA,TRUE,Rural
203064137,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
274204522,R,57,1,A,A5,A57,NA,TRUE,Metropolitan
331003630,S,19,4,E,E0,E19,E21,TRUE,Metropolitan
611508839,S,01,4,E,E0,E01,E21,TRUE,Metropolitan
510138674,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
743186259,R,72,5,I,I7,I72,NA,TRUE,Metropolitan
810555176,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
223396725,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
912069574,R,40,7,T,T4,T40,NA,TRUE,Metropolitan
237035275,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
200672817,S,19,2,B,B0,B19,NA,TRUE,Metropolitan
910880684,R,30,3,C,C3,C30,NA,TRUE,Rural
455106240,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
264206936,R,24,5,L,L2,L24,NA,TRUE,Metropolitan
223521022,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
900060769,R,28,7,R,R2,R28,NA,TRUE,Metropolitan
221508549,R,20,4,G,G2,G20,NA,TRUE,Metropolitan
221610844,R,44,5,P,P4,P44,NA,TRUE,Metropolitan
221997720,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
133696515,S,12,6,Q,Q0,Q12,Q30,TRUE,Metropolitan
271101121,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
222749097,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
221494434,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
222696585,S,02,2,B,B0,B02,B70,TRUE,Metropolitan
223466678,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
202633437,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
221494725,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
528267060,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
134198529,S,03,4,G,G0,G03,NA,TRUE,Metropolitan
221500528,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
221487394,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
222223109,R,46,5,P,P4,P46,NA,TRUE,Metropolitan
201940952,R,84,4,G,G8,G84,NA,TRUE,Metropolitan
222245961,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
222451449,R,24,5,L,L2,L24,NA,TRUE,Metropolitan
562513843,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
221912028,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
222630060,S,11,5,M,M0,M11,NA,TRUE,Metropolitan
260493240,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
112697261,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
221660518,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
210633410,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
223655020,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
223786210,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
201260729,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
210695537,R,20,4,G,G2,G20,NA,TRUE,Metropolitan
262464242,S,11,5,L,L0,L11,NA,TRUE,Metropolitan
201329143,S,11,4,E,E0,E11,E91,TRUE,Metropolitan
222905055,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
223277404,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
521819856,R,80,4,F,F8,F80,NA,TRUE,Metropolitan
231550955,R,24,12,E,E2,E24,NA,TRUE,Metropolitan
237048397,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
201270189,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
208591478,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
222049500,S,11,4,E,E0,E11,E91,TRUE,Metropolitan
